filename,risk_sum
Brusko_2409_TCRB.tsv,-0.06002814374583461
Brusko_2410_TCRB.tsv,-0.07182947562313685
Brusko_2411_TCRB.tsv,-0.07387626469085175
Brusko_24124_TCRB.tsv,-0.06412752028453983
Brusko_2412_TCRB.tsv,-0.07382079050881868
Brusko_24152_TCRB.tsv,-0.07220440686040797
Brusko_24162_TCRB.tsv,-0.07936113666858481
Brusko_24215_TCRB.tsv,-0.07175921980605397
Brusko_24252_TCRB.tsv,-0.06568882421420333
Brusko_24253_TCRB.tsv,-0.058877173569396854
Brusko_24263_TCRB.tsv,-0.07249003854135713
Brusko_24273_TCRB.tsv,-0.07985358804510555
Brusko_24352_TCRB.tsv,-0.06882295833739775
Brusko_24354_TCRB.tsv,-0.05969842357426202
Brusko_24355_TCRB.tsv,-0.06783483488384753
Brusko_24357_TCRB.tsv,-0.07077091667170232
Brusko_24358_TCRB.tsv,-0.07160296096904453
Brusko_24359_TCRB.tsv,-0.07097558116232422
Brusko_24365_TCRB.tsv,-0.06528319578997753
Brusko_24367_TCRB.tsv,-0.06784763628138518
Brusko_24418_TCRB.tsv,-0.06456555631089884
Brusko_24420_TCRB.tsv,-0.06925061148722517
Brusko_24421_TCRB.tsv,-0.0641890432421145
Brusko_24423_TCRB.tsv,-0.07540007528230953
Brusko_2443_TCRB.tsv,-0.06342867087929768
Brusko_2444_TCRB.tsv,-0.06334590339559351
Brusko_24489_TCRB.tsv,-0.06814151717669156
Brusko_24491_TCRB.tsv,-0.0606977828666603
Brusko_24493_TCRB.tsv,-0.05850629537807753
Brusko_2449_TCRB.tsv,-0.0683478299167209
Brusko_2450_TCRB.tsv,-0.06384965960665656
Brusko_24532_TCRB.tsv,-0.06488485495508854
Brusko_24533_TCRB.tsv,-0.06755907346491112
Brusko_24535_TCRB.tsv,-0.07123158231025375
Brusko_24538_TCRB.tsv,-0.072265130522935
Brusko_24550_TCRB.tsv,-0.06695052970590806
Brusko_24558_TCRB.tsv,-0.07420701680867789
Brusko_24581_TCRB.tsv,-0.05712989083596681
Brusko_24583_TCRB.tsv,-0.0699192894211587
Brusko_24592_TCRB.tsv,-0.06530347100441446
Brusko_24629_TCRB.tsv,-0.07307858613244901
Brusko_24631_TCRB.tsv,-0.06934882051922141
Brusko_24633_TCRB.tsv,-0.06852154797230402
Brusko_24663_TCRB.tsv,-0.06261165459256571
Brusko_2466_TCRB.tsv,-0.06414356112637322
Brusko_2469_TCRB.tsv,-0.06951569047082687
Brusko_24711_TCRB.tsv,-0.06515642674287117
Brusko_2474_TCRB.tsv,-0.07141061734474116
Brusko_24758_TCRB.tsv,-0.059514619393862225
Brusko_24760_TCRB.tsv,-0.0751397444729756
Brusko_2479_TCRB.tsv,-0.06489802325581445
Brusko_24852_TCRB.tsv,-0.05958167127365547
Brusko_24857_TCRB.tsv,-0.07291680827045338
Brusko_24858_TCRB.tsv,-0.06538337927394317
Brusko_24859_TCRB.tsv,-0.057652680558364984
Brusko_24860_TCRB.tsv,-0.061110547702169435
Brusko_24932_TCRB.tsv,-0.06961065288170425
Brusko_24940_TCRB.tsv,-0.06578185890257623
Brusko_24948_TCRB.tsv,-0.06931185222593313
Brusko_24956_TCRB.tsv,-0.05869170392716766
Brusko_2499_TCRB.tsv,-0.06355462385499934
Brusko_2503_TCRB.tsv,-0.06453189227498238
Brusko_25137_TCRB.tsv,-0.0655497288554839
Brusko_25139_TCRB.tsv,-0.06754517396503645
Brusko_25140_TCRB.tsv,-0.06904320806806061
Brusko_25141_TCRB.tsv,-0.07299899591672834
Brusko_25157_TCRB.tsv,-0.06587183014608719
Brusko_25160_TCRB.tsv,-0.0782603481846293
Brusko_25186_TCRB.tsv,-0.062371085818104195
Brusko_2521_TCRB.tsv,-0.06278080150143564
Brusko_25320_TCRB.tsv,-0.06649953825857469
Brusko_25328_TCRB.tsv,-0.06334845034788078
Brusko_2532_TCRB.tsv,-0.05979285650264389
Brusko_25330_TCRB.tsv,-0.06793836266153491
Brusko_25337_TCRB.tsv,-0.07278259432012794
Brusko_25339_TCRB.tsv,-0.07023855035279108
Brusko_25342_TCRB.tsv,-0.06259364410182211
Brusko_25345_TCRB.tsv,-0.05529359258513073
Brusko_25348_TCRB.tsv,-0.06276317082890666
Brusko_25350_TCRB.tsv,-0.06033053051497251
Brusko_25352_TCRB.tsv,-0.0721653465346544
Brusko_25353_TCRB.tsv,-0.06527210436806265
Brusko_25355_TCRB.tsv,-0.059690804236956566
Brusko_25356_TCRB.tsv,-0.06696818271023432
Brusko_25358_TCRB.tsv,-0.0706876450900815
Brusko_25360_TCRB.tsv,-0.06556363066638785
Brusko_25362_TCRB.tsv,-0.055569278019278884
Brusko_25506_TCRB.tsv,-0.06886329604965478
Brusko_25507_TCRB.tsv,-0.06900810482800367
Brusko_25510_TCRB.tsv,-0.059957025022528185
Brusko_25511_TCRB.tsv,-0.05999178569613223
Brusko_25512_TCRB.tsv,-0.062384994681184726
Brusko_25513_TCRB.tsv,-0.06684702753441839
Brusko_25515_TCRB.tsv,-0.0662876090291472
Brusko_25516_TCRB.tsv,-0.0636145156908038
Brusko_25517_TCRB.tsv,-0.06832324573286445
Brusko_25518_TCRB.tsv,-0.0690935745312002
Brusko_25521_TCRB.tsv,-0.062444871794871126
Brusko_25522_TCRB.tsv,-0.06131527606890081
Brusko_25523_TCRB.tsv,-0.06790209952958617
Brusko_25524_TCRB.tsv,-0.07478051514747136
Brusko_25525_TCRB.tsv,-0.07657248234106884
Brusko_25526_TCRB.tsv,-0.0647563639498286
Brusko_2565_TCRB.tsv,-0.07188224048819988
Brusko_2566_TCRB.tsv,-0.06426394837365454
Brusko_25688_TCRB.tsv,-0.062065804375038065
Brusko_25689_TCRB.tsv,-0.0623278274633962
Brusko_2568_TCRB.tsv,-0.06798231272936665
Brusko_25691_TCRB.tsv,-0.0646024113993434
Brusko_25692_TCRB.tsv,-0.06830439126680664
Brusko_25701_TCRB.tsv,-0.07129136119542429
Brusko_25702_TCRB.tsv,-0.06785043305972263
Brusko_25703_TCRB.tsv,-0.06739909340659404
Brusko_25705_TCRB.tsv,-0.05814629036562644
Brusko_25707_TCRB.tsv,-0.06427976204227816
Brusko_25708_TCRB.tsv,-0.055859574092594504
Brusko_25709_TCRB.tsv,-0.06593766729500433
Brusko_2570_TCRB.tsv,-0.057788751999307886
Brusko_25710_TCRB.tsv,-0.06472694594144146
Brusko_25711_TCRB.tsv,-0.06707398272334647
Brusko_25712_TCRB.tsv,-0.06822464166208818
Brusko_25715_TCRB.tsv,-0.06805941132822188
Brusko_25716_TCRB.tsv,-0.0685155849611431
Brusko_25717_TCRB.tsv,-0.06685528916085612
Brusko_25719_TCRB.tsv,-0.06709107978831606
Brusko_25720_TCRB.tsv,-0.055944042099988094
Brusko_2572_TCRB.tsv,-0.06535745185519844
Brusko_25868_TCRB.tsv,-0.061806392051009955
Brusko_25869_TCRB.tsv,-0.0654074940334132
Brusko_25870_TCRB.tsv,-0.062496854315486294
Brusko_25871_TCRB.tsv,-0.05974061221707185
Brusko_25874_TCRB.tsv,-0.06503088017329862
Brusko_25876_TCRB.tsv,-0.05372353320438453
Brusko_25878_TCRB.tsv,-0.06556329435996906
Brusko_25879_TCRB.tsv,-0.0647289453799658
Brusko_25882_TCRB.tsv,-0.05293796425024897
Brusko_25884_TCRB.tsv,-0.06040258767772512
Brusko_25885_TCRB.tsv,-0.0658484157006294
Brusko_25886_TCRB.tsv,-0.06674439281161143
Brusko_25887_TCRB.tsv,-0.06753747247653297
Brusko_25910_TCRB.tsv,-0.06738607017402025
Brusko_25913_TCRB.tsv,-0.07246755535472141
Brusko_25936_TCRB.tsv,-0.06565330367441144
Brusko_25989_TCRB.tsv,-0.0650004497926281
Brusko_25990_TCRB.tsv,-0.06381629495939221
Brusko_26044_TCRB.tsv,-0.07311442656725133
Brusko_2609_TCRB.tsv,-0.06145635149384953
Brusko_2611_TCRB.tsv,-0.06554120456905597
Brusko_26180_TCRB.tsv,-0.07144515292897774
Brusko_26182_TCRB.tsv,-0.05923210141564217
Brusko_26186_TCRB.tsv,-0.0613927297985655
Brusko_26226_TCRB.tsv,-0.07307977955597254
Brusko_26231_TCRB.tsv,-0.07344045287921577
Brusko_26234_TCRB.tsv,-0.06573595446890103
Brusko_26238_TCRB.tsv,-0.06888736104290348
Brusko_26240_TCRB.tsv,-0.06673393153573429
Brusko_26269_TCRB.tsv,-0.07167069550639772
Brusko_26271_TCRB.tsv,-0.06975312202693877
Brusko_26506_TCRB.tsv,-0.06227101969807503
Brusko_26508_TCRB.tsv,-0.0619447313691519
Brusko_2651_TCRB.tsv,-0.06671446514919238
Brusko_2653_TCRB.tsv,-0.07767541748297219
Brusko_26569_TCRB.tsv,-0.06722601899948441
Brusko_26570_TCRB.tsv,-0.06916008874497796
Brusko_2657_TCRB.tsv,-0.06779466419335461
Brusko_26605_TCRB.tsv,-0.06704136477894522
Brusko_26606_TCRB.tsv,-0.05849129818732599
Brusko_2660_TCRB.tsv,-0.06404795796771605
Brusko_2662_TCRB.tsv,-0.07852299136196864
Brusko_26637_TCRB.tsv,-0.0657910911985769
Brusko_26640_TCRB.tsv,-0.07104600580582804
Brusko_26669_TCRB.tsv,-0.06637056149732716
Brusko_26670_TCRB.tsv,-0.07418512429513202
Brusko_26671_TCRB.tsv,-0.059916820462005485
Brusko_26737_TCRB.tsv,-0.05881712112780652
Brusko_26772_TCRB.tsv,-0.06400079958731068
Brusko_26870_TCRB.tsv,-0.06523732489588467
Brusko_26901_TCRB.tsv,-0.06238037591058219
Brusko_2696_TCRB.tsv,-0.05896852815534071
Brusko_2697_TCRB.tsv,-0.060474225615906485
Brusko_2698_TCRB.tsv,-0.06430330924036384
Brusko_26993_TCRB.tsv,-0.06768057410392314
Brusko_27002_TCRB.tsv,-0.0583678372763227
Brusko_27006_TCRB.tsv,-0.07226652883874184
Brusko_2701_TCRB.tsv,-0.06218974178639683
Brusko_2702_TCRB.tsv,-0.0726655594603793
Brusko_27031_TCRB.tsv,-0.06299873774310663
Brusko_27032_TCRB.tsv,-0.06406337290129449
Brusko_27037_TCRB.tsv,-0.0637993190940379
Brusko_2705_TCRB.tsv,-0.06915441754341495
Brusko_27158_TCRB.tsv,-0.06794422779922743
Brusko_27160_TCRB.tsv,-0.08375051129907801
Brusko_27316_TCRB.tsv,-0.07417439781333666
Brusko_27318_TCRB.tsv,-0.07341592858504326
Brusko_27319_TCRB.tsv,-0.06619274985557543
Brusko_27350_TCRB.tsv,-0.06431505502224416
Brusko_2737_TCRB.tsv,-0.0641148619615429
Brusko_27391_TCRB.tsv,-0.07306294573643518
Brusko_2739_TCRB.tsv,-0.07122862815421868
Brusko_2766_TCRB.tsv,-0.059919108228618845
Brusko_2769_TCRB.tsv,-0.06190236923333731
Brusko_2795_TCRB.tsv,-0.059761999613228395
Brusko_2801_TCRB.tsv,-0.0584475644910942
Brusko_2805_TCRB.tsv,-0.07591833884981482
Brusko_2845_TCRB.tsv,-0.06640277355623181
Brusko_2852_TCRB.tsv,-0.0679094204341775
Brusko_2853_TCRB.tsv,-0.06835106766700444
Brusko_2880_TCRB.tsv,-0.0675134027659216
Brusko_29172_TCRB.tsv,-0.05894236702515979
Brusko_29173_TCRB.tsv,-0.0587007077002992
Brusko_29175_TCRB.tsv,-0.06388842129558475
Brusko_29180_TCRB.tsv,-0.06572113248176915
Brusko_29181_TCRB.tsv,-0.05897044147743899
Brusko_29428_TCRB.tsv,-0.06941581538913844
Brusko_2943_TCRB.tsv,-0.06594336239972196
Brusko_2948_TCRB.tsv,-0.06705965589552933
Brusko_2953_TCRB.tsv,-0.06305070980071019
Brusko_2959_TCRB.tsv,-0.0663928901336474
Brusko_2967_TCRB.tsv,-0.06981734515565376
Brusko_2973_TCRB.tsv,-0.07567076991199398
Brusko_3004_TCRB.tsv,-0.060628320218954035
Brusko_3007_TCRB.tsv,-0.06353369970281549
Brusko_3035_TCRB.tsv,-0.06545609931113759
Brusko_3038_TCRB.tsv,-0.06543757908559168
Brusko_3041_TCRB.tsv,-0.07670457982050534
Brusko_3043_TCRB.tsv,-0.0739091346153855
Brusko_3056_TCRB.tsv,-0.08101256553968669
Brusko_3061_TCRB.tsv,-0.07067938562481363
Brusko_3095_TCRB.tsv,-0.06098769437899792
Brusko_3097_TCRB.tsv,-0.06047423445919407
Brusko_3100_TCRB.tsv,-0.06809410982582184
Brusko_3113_TCRB.tsv,-0.06460075931597813
Brusko_3117_TCRB.tsv,-0.06529653378682519
Brusko_3131_TCRB.tsv,-0.05882046180299721
Brusko_3164_TCRB.tsv,-0.06549961108176869
Brusko_3167_TCRB.tsv,-0.0655771615720534
Brusko_3169_TCRB.tsv,-0.0679294730574572
Brusko_3171_TCRB.tsv,-0.062494091087554764
Brusko_3173_TCRB.tsv,-0.06395012889445445
Brusko_3190_TCRB.tsv,-0.0650377391425783
Brusko_3192_TCRB.tsv,-0.06524079966211523
Brusko_3196_TCRB.tsv,-0.07033431423520936
Brusko_3211_TCRB.tsv,-0.06527966464196952
Brusko_3231_TCRB.tsv,-0.061475367900667266
Brusko_3234_TCRB.tsv,-0.06337023883462274
Brusko_3236_TCRB.tsv,-0.07454029494456403
Brusko_3242_TCRB.tsv,-0.060824042956412715
Brusko_3250_TCRB.tsv,-0.06548358298782997
Brusko_3269_TCRB.tsv,-0.06815902142857211
Brusko_3306_TCRB.tsv,-0.06299100593311836
Brusko_3330_TCRB.tsv,-0.06348280753116989
Brusko_3343_TCRB.tsv,-0.06962071864183392
Brusko_3357_TCRB.tsv,-0.06647763169427716
Brusko_3377_TCRB.tsv,-0.06178013553887727
Brusko_3380_TCRB.tsv,-0.07145326528847082
Brusko_3382_TCRB.tsv,-0.07816666404653388
Brusko_3399_TCRB.tsv,-0.06612739952406196
Brusko_3404_TCRB.tsv,-0.07261268041728064
Brusko_3436_TCRB.tsv,-0.05957232731753367
Brusko_3438_TCRB.tsv,-0.061980801667773325
Brusko_3440_TCRB.tsv,-0.06047683170645701
Brusko_3457_TCRB.tsv,-0.0607227924974474
Brusko_3460_TCRB.tsv,-0.06633346422338499
Brusko_3519_TCRB.tsv,-0.062209933450088635
Brusko_3520_TCRB.tsv,-0.0692765860148013
Brusko_3523_TCRB.tsv,-0.06725881549752653
Brusko_3524_TCRB.tsv,-0.0685629976071345
Brusko_3527_TCRB.tsv,-0.06720766094092448
Brusko_3528_TCRB.tsv,-0.0644532856859239
Brusko_3534_TCRB.tsv,-0.06144891455885326
Brusko_3536_TCRB.tsv,-0.058661072633636006
Brusko_3560_TCRB.tsv,-0.07456271335681466
Brusko_3562_TCRB.tsv,-0.07505096847702271
Brusko_3566_TCRB.tsv,-0.061883324626476145
Brusko_3571_TCRB.tsv,-0.0641262614882898
Brusko_3590_TCRB.tsv,-0.06647283432593488
Brusko_3613_TCRB.tsv,-0.06468107677604439
Brusko_3614_TCRB.tsv,-0.07392635545506836
Brusko_3619_TCRB.tsv,-0.0694166701331114
Brusko_3647_TCRB.tsv,-0.07537325118927021
Brusko_3668_TCRB.tsv,-0.06097221165631178
Brusko_3671_TCRB.tsv,-0.07200426432783837
Brusko_3688_TCRB.tsv,-0.06420608430287948
Brusko_3691_TCRB.tsv,-0.06397129917803705
Brusko_3703_TCRB.tsv,-0.06412610599195656
Brusko_3706_TCRB.tsv,-0.06608550002466852
Brusko_3728_TCRB.tsv,-0.06280207960854388
Brusko_3772_TCRB.tsv,-0.07143520849128174
Brusko_3774_TCRB.tsv,-0.07360817682227268
Brusko_3788_TCRB.tsv,-0.07362991398194138
Brusko_3792_TCRB.tsv,-0.07424777547440647
Brusko_3796_TCRB.tsv,-0.06861492572786738
Brusko_3803_TCRB.tsv,-0.06749552191235145
Brusko_3837_TCRB.tsv,-0.06852663568773092
Brusko_3839_TCRB.tsv,-0.06957745247845491
Brusko_3841_TCRB.tsv,-0.07802840835387297
Brusko_3944_TCRB.tsv,-0.0591736145980047
Brusko_3949_TCRB.tsv,-0.05336878479151339
Brusko_3955_TCRB.tsv,-0.05260891752912948
Brusko_3967_TCRB.tsv,-0.0597589432359888
Brusko_3975_TCRB.tsv,-0.06573701571976741
Brusko_3977_TCRB.tsv,-0.07249937831745655
Brusko_3984_TCRB.tsv,-0.06721663743422657
Brusko_3991_TCRB.tsv,-0.0706452942013169
Brusko_3997_TCRB.tsv,-0.06950120963386924
Brusko_3999_TCRB.tsv,-0.0679424624435348
Brusko_4001_TCRB.tsv,-0.06790226660132383
Brusko_4050_TCRB.tsv,-0.07217381014135688
Brusko_4055_TCRB.tsv,-0.06875790098762435
Brusko_4057_TCRB.tsv,-0.07389759751467107
Brusko_4059_TCRB.tsv,-0.06819718635421756
Brusko_4063_TCRB.tsv,-0.07260931314421099
Brusko_4080_TCRB.tsv,-0.0628185881740037
Brusko_4087_TCRB.tsv,-0.069338349368611
Brusko_4094_TCRB.tsv,-0.07175639516457512
Brusko_4121_TCRB.tsv,-0.07228005722876865
Brusko_4155_TCRB.tsv,-0.0771309835271324
Brusko_4156_TCRB.tsv,-0.07086156759532707
Brusko_4158_TCRB.tsv,-0.06130345577573798
Brusko_4160_TCRB.tsv,-0.06706970733793652
Brusko_4162_TCRB.tsv,-0.07501326490327757
Brusko_4164_TCRB.tsv,-0.070991278359792
Brusko_4186_TCRB.tsv,-0.07019672219237076
Brusko_4221_TCRB.tsv,-0.07224309989701427
Brusko_4224_TCRB.tsv,-0.0680289874730722
Brusko_4225_TCRB.tsv,-0.07474659045326962
Brusko_4276_TCRB.tsv,-0.05928207635009324
Brusko_4297_TCRB.tsv,-0.06644725913621231
Brusko_4302_TCRB.tsv,-0.06639153064367088
Brusko_4303_TCRB.tsv,-0.07371468568015559
Brusko_4370_TCRB.tsv,-0.06384364571366101
Brusko_4371_TCRB.tsv,-0.06404309133489515
Brusko_4375_TCRB.tsv,-0.06201509154655328
Brusko_4377_TCRB.tsv,-0.06037798088907446
Brusko_4379_TCRB.tsv,-0.062041044340724084
Brusko_4381_TCRB.tsv,-0.06645330300946747
Brusko_4391_TCRB.tsv,-0.06571827777777856
Brusko_4405_TCRB.tsv,-0.07306275343072254
Brusko_4443_TCRB.tsv,-0.05324098833021255
Brusko_4444_TCRB.tsv,-0.059307685825047106
Brusko_4461_TCRB.tsv,-0.06840558604106324
Brusko_4535_TCRB.tsv,-0.06695730381498394
Brusko_4539_TCRB.tsv,-0.07199746854746548
Brusko_4544_TCRB.tsv,-0.06179673976779685
Brusko_4581_TCRB.tsv,-0.06375089619355329
Brusko_4615_TCRB.tsv,-0.06552515097388643
Brusko_4619_TCRB.tsv,-0.062344918742307874
Brusko_4662_TCRB.tsv,-0.06650354419729694
Brusko_4669_TCRB.tsv,-0.0694676481223205
Brusko_4683_TCRB.tsv,-0.06319018625982745
Brusko_4689_TCRB.tsv,-0.06817824614666111
Brusko_4717_TCRB.tsv,-0.05862001038152056
Brusko_4721_TCRB.tsv,-0.06996590463256465
Brusko_4723_TCRB.tsv,-0.07124165018874806
Brusko_4728_TCRB.tsv,-0.06793959635649316
Brusko_4729_TCRB.tsv,-0.06186005616901813
Brusko_4735_TCRB.tsv,-0.06014366228070285
Brusko_4740_TCRB.tsv,-0.07528688865764875
Brusko_4746_TCRB.tsv,-0.06803600635446903
Brusko_4754_TCRB.tsv,-0.06154729361474796
Brusko_4787_TCRB.tsv,-0.06574437554684696
Brusko_4810_TCRB.tsv,-0.06175567969209411
Brusko_4829_TCRB.tsv,-0.05813617495384302
Brusko_4863_TCRB.tsv,-0.062069980459208564
Brusko_4866_TCRB.tsv,-0.07260234864660182
Brusko_4869_TCRB.tsv,-0.06372071371927064
Brusko_4872_TCRB.tsv,-0.06847865557865505
Brusko_4877_TCRB.tsv,-0.0632187029738448
Brusko_4882_TCRB.tsv,-0.06684674175382253
Brusko_4895_TCRB.tsv,-0.06485051466984165
Brusko_4912_TCRB.tsv,-0.05913946694282472
Brusko_4925_TCRB.tsv,-0.06051412234201029
Brusko_4932_TCRB.tsv,-0.06821127424502767
Brusko_4940_TCRB.tsv,-0.07158351965929033
Brusko_4957_TCRB.tsv,-0.0678752823631618
Brusko_4959_TCRB.tsv,-0.05841376958525358
Brusko_4977_TCRB.tsv,-0.06932259887005476
Brusko_4986_TCRB.tsv,-0.05481754204892911
Brusko_5000_TCRB.tsv,-0.06238594789884073
Brusko_5007_TCRB.tsv,-0.06159695386096496
Brusko_5082_TCRB.tsv,-0.06636906361687009
Brusko_5092_TCRB.tsv,-0.07385363600518197
Brusko_5230_TCRB.tsv,-0.06416488222698158
Brusko_5231_TCRB.tsv,-0.06783079162410585
Brusko_5233_TCRB.tsv,-0.07370443449959277
Brusko_5250_TCRB.tsv,-0.05821162804038645
Brusko_5252_TCRB.tsv,-0.06445230870712439
Brusko_5254_TCRB.tsv,-0.05754776983316373
Brusko_5270_TCRB.tsv,-0.06630150753768847
Brusko_5295_TCRB.tsv,-0.05987469157154464
Brusko_5299_TCRB.tsv,-0.0680728498494569
Brusko_5302_TCRB.tsv,-0.06638257537416013
Brusko_5325_TCRB.tsv,-0.06077273380433525
Brusko_5329_TCRB.tsv,-0.07286765486215335
Brusko_5331_TCRB.tsv,-0.06806488012589165
Brusko_5336_TCRB.tsv,-0.06609036130536226
Brusko_5343_TCRB.tsv,-0.0707656721347574
Brusko_5371_TCRB.tsv,-0.057440240206533384
Brusko_5373_TCRB.tsv,-0.0595724942675158
Brusko_5376_TCRB.tsv,-0.058142828200972975
Brusko_5422_TCRB.tsv,-0.06324835180757912
Brusko_5423_TCRB.tsv,-0.06658681103842447
Brusko_5425_TCRB.tsv,-0.07217844128802041
Brusko_5429_TCRB.tsv,-0.07105728212356174
Brusko_5431_TCRB.tsv,-0.06733913431141944
Brusko_5440_TCRB.tsv,-0.06483722043066724
Brusko_5463_TCRB.tsv,-0.0610548341827323
Brusko_5469_TCRB.tsv,-0.06284078049668053
Brusko_5474_TCRB.tsv,-0.07192142770278531
Brusko_5511_TCRB.tsv,-0.069247819720144
Brusko_5515_TCRB.tsv,-0.06456911239472596
Brusko_5518_TCRB.tsv,-0.05998791219958333
Brusko_5546_TCRB.tsv,-0.06469571094911256
Brusko_5549_TCRB.tsv,-0.05917221620646156
Brusko_5550_TCRB.tsv,-0.06645690106438776
Brusko_5566_TCRB.tsv,-0.07644690241956967
Brusko_5568_TCRB.tsv,-0.05984684121462868
Brusko_5594_TCRB.tsv,-0.06461927144535795
Brusko_5596_TCRB.tsv,-0.07620019688181716
Brusko_5600_TCRB.tsv,-0.07135166235181899
Brusko_5605_TCRB.tsv,-0.061743380981977035
Brusko_5650_TCRB.tsv,-0.06354552352876988
Brusko_5664_TCRB.tsv,-0.07567093314265329
Brusko_5670_TCRB.tsv,-0.061578543916621355
Brusko_5677_TCRB.tsv,-0.0643548822240488
Brusko_5692_TCRB.tsv,-0.06352397784225801
Brusko_5731_TCRB.tsv,-0.0659957100698198
Brusko_5734_TCRB.tsv,-0.06737816906607665
Brusko_5746_TCRB.tsv,-0.06052051450568085
Brusko_5748_TCRB.tsv,-0.06962514215370245
Brusko_5783_TCRB.tsv,-0.06264352032203666
Brusko_5796_TCRB.tsv,-0.06851869090909159
Brusko_5820_TCRB.tsv,-0.05997268350096334
Brusko_5824_TCRB.tsv,-0.06616815476190581
Brusko_5827_TCRB.tsv,-0.07492647741935561
Brusko_5849_TCRB.tsv,-0.06567293105225191
Brusko_5851_TCRB.tsv,-0.061860089580387405
Brusko_5853_TCRB.tsv,-0.061445893762013946
Brusko_5855_TCRB.tsv,-0.061575634477882356
Brusko_5893_TCRB.tsv,-0.06157640258174418
Brusko_5915_TCRB.tsv,-0.06455620083294825
Brusko_5917_TCRB.tsv,-0.06072074582924441
Brusko_5940_TCRB.tsv,-0.06705906191737894
Brusko_5967_TCRB.tsv,-0.06473155898115297
Brusko_5969_TCRB.tsv,-0.07185180177223521
Brusko_5971_TCRB.tsv,-0.06906359686813665
Brusko_5973_TCRB.tsv,-0.06853137546468446
Brusko_6002_TCRB.tsv,-0.06176549972117316
Brusko_6004_TCRB.tsv,-0.06443368740515967
Brusko_6007_TCRB.tsv,-0.06526147862038942
Brusko_6042_TCRB.tsv,-0.06779043069343976
Brusko_6057_TCRB.tsv,-0.06338442165755839
Brusko_6062_TCRB.tsv,-0.06018626575481877
Brusko_6086_TCRB.tsv,-0.06784968009597137
Brusko_6088_TCRB.tsv,-0.07484570045746886
Brusko_6091_TCRB.tsv,-0.07172415940224128
Brusko_6094_TCRB.tsv,-0.061579159127195714
Brusko_6117_TCRB.tsv,-0.06515191900548326
Brusko_6120_TCRB.tsv,-0.06493325863534614
Brusko_6132_TCRB.tsv,-0.06830620174987012
Brusko_6140_TCRB.tsv,-0.06088498735050633
Brusko_6169_TCRB.tsv,-0.062081532719903236
Brusko_6173_TCRB.tsv,-0.07034546751188694
Brusko_6177_TCRB.tsv,-0.08457595235419833
Brusko_6181_TCRB.tsv,-0.06921657844080853
Brusko_6186_TCRB.tsv,-0.07527004258470743
Brusko_6210_TCRB.tsv,-0.05706179141104382
Brusko_6221_TCRB.tsv,-0.05914797701558034
Brusko_6226_TCRB.tsv,-0.05797639047184907
Brusko_6236_TCRB.tsv,-0.07307195243714386
Brusko_6242_TCRB.tsv,-0.05961737182021938
Brusko_6255_TCRB.tsv,-0.06047363799130453
Brusko_6272_TCRB.tsv,-0.07367973565804295
Brusko_6280_TCRB.tsv,-0.06718682050786981
Brusko_6298_TCRB.tsv,-0.06019758174995613
Brusko_6302_TCRB.tsv,-0.05638815033645216
Brusko_6305_TCRB.tsv,-0.06344774577769483
Brusko_6313_TCRB.tsv,-0.06390873492551422
Brusko_6316_TCRB.tsv,-0.06532035640542104
Brusko_6344_TCRB.tsv,-0.06668948462878618
Brusko_6346_TCRB.tsv,-0.05803048123580981
Brusko_6348_TCRB.tsv,-0.0769313992339669
Brusko_6353_TCRB.tsv,-0.061374671994673155
Brusko_6357_TCRB.tsv,-0.07813568086678115
Brusko_6360_TCRB.tsv,-0.06352952096447316
Brusko_6375_TCRB.tsv,-0.060457012999707585
Brusko_6383_TCRB.tsv,-0.06568271803641593
Brusko_6392_TCRB.tsv,-0.06492645141260597
Brusko_6424_TCRB.tsv,-0.06477582436455245
Brusko_6426_TCRB.tsv,-0.06667489942623582
Brusko_6427_TCRB.tsv,-0.06690423030639615
Brusko_6446_TCRB.tsv,-0.05945720623885092
Brusko_6448_TCRB.tsv,-0.0613590556617802
Brusko_6450_TCRB.tsv,-0.06410932671081696
Brusko_6469_TCRB.tsv,-0.05114483074947309
Brusko_6473_TCRB.tsv,-0.05790288765822835
Brusko_6488_TCRB.tsv,-0.06275497096918362
Brusko_6495_TCRB.tsv,-0.07364647106271496
Brusko_6534_TCRB.tsv,-0.06318743254664927
Brusko_6540_TCRB.tsv,-0.07735789421306616
Brusko_6542_TCRB.tsv,-0.07211241976199079
Brusko_6543_TCRB.tsv,-0.07454929054053963
Brusko_6552_TCRB.tsv,-0.06920342857142918
Brusko_6555_TCRB.tsv,-0.07291754775303244
Brusko_6561_TCRB.tsv,-0.07130500742942102
Brusko_6562_TCRB.tsv,-0.06807815595484969
Brusko_6564_TCRB.tsv,-0.06043426491994291
Brusko_6567_TCRB.tsv,-0.06642846559772687
Brusko_6572_TCRB.tsv,-0.07315847402830745
Brusko_6574_TCRB.tsv,-0.07182383844011117
Brusko_6576_TCRB.tsv,-0.08076362278365963
Brusko_6580_TCRB.tsv,-0.06276586556121122
Brusko_6582_TCRB.tsv,-0.0673421257131614
Brusko_6585_TCRB.tsv,-0.06625635281215725
Brusko_6588_TCRB.tsv,-0.06769205302213503
Brusko_6594_TCRB.tsv,-0.06540254215135309
Brusko_6601_TCRB.tsv,-0.06516187203026196
Brusko_6603_TCRB.tsv,-0.07189896312006668
